confirm_idx,entry_idx,exit_idx,horizon_end_idx,parent_sign,option_type,confirm_day,entry_day,exit_day,horizon_day,entry_ts,exit_ts,entry_spot,exit_spot,exit_class,holding_bars,structural_outcome,contract_code,expiry,strike,entry_ask,exit_bid,option_entry_ts,option_exit_ts,net_cny,premium_return,entry_premium_cny,exit_premium_cny,intrinsic_at_entry,time_to_expiry_days,spot_move,status
503002,503003,503062.0,504203,-1,P,2023-08-16,2023-08-16,2023-08-16,2023-08-23,2023-08-16 10:13:00+08:00,2023-08-16 11:12:00+08:00,6219.7,6247.48,temporal_completion,59.0,recovery,MO2309-P-6200,2023-09-15,6200.0,93.8,79.0,2023-08-16 10:13:05.700000+08:00,2023-08-16 11:12:48.700000+08:00,-1507.9999999999998,-0.1577825159914712,9380.0,7900.0,0.0,30.0,0.0044664533659179995,completed_two_leg
503120,503121,503226.0,504321,-1,P,2023-08-16,2023-08-16,2023-08-17,2023-08-23,2023-08-16 13:41:00+08:00,2023-08-17 09:56:00+08:00,6209.21,6175.44,temporal_completion,105.0,recovery,MO2309-P-6200,2023-09-15,6200.0,94.4,109.6,2023-08-16 13:41:02.700000+08:00,2023-08-17 09:56:01.700000+08:00,1491.9999999999989,0.16101694915254217,9440.0,10960.0,0.0,30.0,-0.005438695099698743,completed_two_leg
503369,503370,503399.0,504570,-1,P,2023-08-17,2023-08-17,2023-08-17,2023-08-24,2023-08-17 13:50:00+08:00,2023-08-17 14:19:00+08:00,6197.73,6244.62,temporal_completion,29.0,recovery,MO2309-P-6200,2023-09-15,6200.0,100.4,71.0,2023-08-17 13:50:25.700000+08:00,2023-08-17 14:19:03.200000+08:00,-2968.0000000000005,-0.2928286852589642,10040.0,7100.0,2.2700000000004366,29.0,0.007565673238427717,completed_two_leg
503824,503825,,505025,-1,P,2023-08-21,2023-08-21,,,2023-08-21 13:25:00+08:00,,6108.86,,,,recovery,,,,,,,,,,,,,,,entry_invalid
503935,503936,504046.0,505136,-1,P,2023-08-22,2023-08-22,2023-08-22,2023-08-29,2023-08-22 09:46:00+08:00,2023-08-22 13:06:00+08:00,6061.68,6067.13,temporal_completion,110.0,recovery,MO2309-P-6100,2023-09-15,6100.0,134.6,121.6,2023-08-22 09:46:06.700000+08:00,2023-08-22 13:06:02.700000+08:00,-1328.0,-0.09658246656760772,13460.0,12160.0,38.31999999999971,24.0,0.0008990906811312538,completed_two_leg
504050,504051,504105.0,505251,-1,P,2023-08-22,2023-08-22,2023-08-22,2023-08-29,2023-08-22 13:11:00+08:00,2023-08-22 14:05:00+08:00,6021.52,6031.92,temporal_completion,54.0,recovery,MO2309-P-6000,2023-09-15,6000.0,100.2,92.6,2023-08-22 13:11:05.700000+08:00,2023-08-22 14:05:00.200000+08:00,-788.0000000000009,-0.07584830339321369,10020.0,9260.0,0.0,24.0,0.0017271386626631635,completed_two_leg
504161,504162,504438.0,505362,-1,P,2023-08-23,2023-08-23,2023-08-24,2023-08-30,2023-08-23 09:32:00+08:00,2023-08-24 10:08:00+08:00,6048.54,5985.33,temporal_completion,276.0,recovery,MO2309-P-6000,2023-09-15,6000.0,84.8,123.6,2023-08-23 09:32:02.500000+08:00,2023-08-24 10:08:11.100000+08:00,3851.9999999999995,0.4575471698113207,8480.0,12360.0,0.0,23.0,-0.010450455812477055,completed_two_leg
504589,504590,504669.0,505790,-1,P,2023-08-24,2023-08-24,2023-08-25,2023-08-31,2023-08-24 14:10:00+08:00,2023-08-25 09:59:00+08:00,6006.02,5972.5,temporal_completion,79.0,recovery,MO2309-P-6000,2023-09-15,6000.0,107.2,118.6,2023-08-24 14:10:02.600000+08:00,2023-08-25 09:59:02.800000+08:00,1111.999999999999,0.10634328358208944,10720.0,11860.0,0.0,22.0,-0.005581066996113937,completed_two_leg
504679,504680,504817.0,505880,-1,P,2023-08-25,2023-08-25,2023-08-25,2023-09-01,2023-08-25 10:10:00+08:00,2023-08-25 13:57:00+08:00,5941.61,5927.14,temporal_completion,137.0,recovery,MO2309-P-5900,2023-09-15,5900.0,88.4,102.0,2023-08-25 10:10:00.300000+08:00,2023-08-25 13:57:02.300000+08:00,1331.9999999999995,0.15384615384615374,8840.0,10200.0,0.0,21.0,-0.0024353668450133314,completed_two_leg
504834,504835,504881.0,506035,-1,P,2023-08-25,2023-08-25,2023-08-28,2023-09-01,2023-08-25 14:15:00+08:00,2023-08-28 09:31:00+08:00,5889.33,6173.42,parent_failure,46.0,recovery,MO2309-P-5900,2023-09-15,5900.0,134.0,44.4,2023-08-25 14:15:01.800000+08:00,2023-08-28 09:31:02.300000+08:00,-8988.0,-0.6686567164179105,13400.0,4440.0,10.670000000000073,21.0,0.04823808480760983,completed_two_leg
505125,505126,505420.0,506326,1,C,2023-08-29,2023-08-29,2023-08-30,2023-09-05,2023-08-29 09:36:00+08:00,2023-08-30 10:30:00+08:00,5962.32,6140.47,temporal_completion,294.0,recovery,MO2309-C-6000,2023-09-15,6000.0,109.2,190.6,2023-08-29 09:36:00.500000+08:00,2023-08-30 10:30:01.100000+08:00,8111.999999999999,0.7454212454212452,10920.0,19060.0,0.0,17.0,0.02987930872546274,completed_two_leg
505553,505554,505602.0,506754,1,C,2023-08-30,2023-08-30,2023-08-31,2023-09-06,2023-08-30 14:14:00+08:00,2023-08-31 09:32:00+08:00,6148.56,6106.81,temporal_completion,48.0,recovery,MO2309-C-6100,2023-09-15,6100.0,126.0,107.8,2023-08-30 14:14:06.100000+08:00,2023-08-31 09:32:05.900000+08:00,-1848.0000000000002,-0.1444444444444445,12600.0,10780.0,48.5600000000004,16.0,-0.006790207788490266,completed_two_leg
506617,506618,506819.0,507818,1,C,2023-09-06,2023-09-06,2023-09-07,2023-09-13,2023-09-06 10:28:00+08:00,2023-09-07 09:49:00+08:00,6164.08,6155.01,temporal_completion,201.0,failure,MO2309-C-6200,2023-09-15,6200.0,53.4,41.6,2023-09-06 10:28:02+08:00,2023-09-07 09:49:01.900000+08:00,-1207.9999999999998,-0.22097378277153557,5340.0,4160.0,0.0,9.0,-0.0014714280152106074,completed_two_leg
507181,507182,507284.0,508382,1,C,2023-09-08,2023-09-08,2023-09-11,2023-09-15,2023-09-08 13:22:00+08:00,2023-09-11 09:34:00+08:00,6108.33,6085.02,parent_failure,102.0,failure,MO2310-C-6100,2023-10-20,6100.0,128.0,111.0,2023-09-08 13:22:13.500000+08:00,2023-09-11 09:34:18.500000+08:00,-1728.0,-0.1328125,12800.0,11100.0,8.329999999999927,42.0,-0.003816100308922321,completed_two_leg
507761,507762,507982.0,508962,-1,P,2023-09-13,2023-09-13,2023-09-13,2023-09-20,2023-09-13 09:32:00+08:00,2023-09-13 14:42:00+08:00,6157.01,6105.43,temporal_completion,220.0,recovery,MO2310-P-6200,2023-10-20,6200.0,146.8,186.2,2023-09-13 09:32:01.200000+08:00,2023-09-13 14:42:07.700000+08:00,3911.9999999999977,0.2683923705722069,14680.000000000002,18620.0,42.98999999999978,37.0,-0.00837744294714482,completed_two_leg
507982,507983,508086.0,509183,1,C,2023-09-13,2023-09-13,2023-09-14,2023-09-20,2023-09-13 14:43:00+08:00,2023-09-14 10:56:00+08:00,6104.54,6066.14,parent_failure,103.0,failure,MO2310-C-6100,2023-10-20,6100.0,107.0,88.0,2023-09-13 14:43:22.200000+08:00,2023-09-14 10:56:59.600000+08:00,-1928.0,-0.17757009345794394,10700.0,8800.0,4.539999999999964,37.0,-0.006290400259478912,completed_two_leg
508274,508275,508380.0,509475,1,C,2023-09-15,2023-09-15,2023-09-15,2023-09-22,2023-09-15 10:05:00+08:00,2023-09-15 13:20:00+08:00,6088.55,6072.46,temporal_completion,105.0,recovery,MO2310-C-6100,2023-10-20,6100.0,102.0,94.0,2023-09-15 10:05:00.100000+08:00,2023-09-15 13:20:00.100000+08:00,-828.0,-0.07843137254901966,10200.0,9400.0,0.0,35.0,-0.0026426653308259107,completed_two_leg
508514,508515,508607.0,509715,1,C,2023-09-18,2023-09-18,2023-09-18,2023-09-25,2023-09-18 10:05:00+08:00,2023-09-18 13:07:00+08:00,6078.12,6065.96,parent_failure,92.0,failure,MO2310-C-6100,2023-10-20,6100.0,101.8,91.4,2023-09-18 10:05:00.500000+08:00,2023-09-18 13:07:02+08:00,-1067.999999999999,-0.10216110019646363,10180.0,9140.0,0.0,32.0,-0.0020006186123340264,completed_two_leg
508671,508672,508721.0,509872,1,C,2023-09-18,2023-09-18,2023-09-19,2023-09-25,2023-09-18 14:12:00+08:00,2023-09-19 09:31:00+08:00,6096.89,6063.91,parent_failure,49.0,failure,MO2310-C-6100,2023-10-20,6100.0,110.0,94.2,2023-09-18 14:12:02.500000+08:00,2023-09-19 09:31:00.900000+08:00,-1607.9999999999998,-0.14363636363636356,11000.0,9420.0,0.0,32.0,-0.005409315241049151,completed_two_leg
509868,509869,510181.0,511069,-1,P,2023-09-25,2023-09-25,2023-09-27,2023-10-10,2023-09-25 14:09:00+08:00,2023-09-27 09:51:00+08:00,6018.01,6039.65,temporal_completion,312.0,censored,MO2310-P-6000,2023-10-20,6000.0,90.2,72.2,2023-09-25 14:09:04+08:00,2023-09-27 09:51:01.300000+08:00,-1828.0,-0.19955654101995568,9020.0,7220.0,0.0,25.0,0.003595873054381693,completed_two_leg
511309,511310,511362.0,512510,-1,P,2023-10-11,2023-10-11,2023-10-12,2023-10-18,2023-10-11 14:10:00+08:00,2023-10-12 09:32:00+08:00,6059.76,6091.7,temporal_completion,52.0,recovery,MO2310-P-6100,2023-10-20,6100.0,83.0,68.6,2023-10-11 14:10:01.200000+08:00,2023-10-12 09:32:00+08:00,-1468.0000000000005,-0.17349397590361448,8300.0,6859.999999999999,40.23999999999978,9.0,0.00527083580867882,completed_two_leg
512322,512323,,513523,-1,P,2023-10-18,2023-10-18,,,2023-10-18 09:33:00+08:00,,5962.25,,,,recovery,,,,,,,,,,,,,,,entry_invalid
512668,512669,512885.0,513869,-1,P,2023-10-19,2023-10-19,2023-10-20,2023-10-26,2023-10-19 11:19:00+08:00,2023-10-20 10:55:00+08:00,5888.39,5840.25,temporal_completion,216.0,recovery,MO2311-P-5900,2023-11-17,5900.0,116.4,148.2,2023-10-19 11:19:30.500000+08:00,2023-10-20 10:55:13.800000+08:00,3151.999999999998,0.2731958762886597,11640.0,14819.999999999998,11.609999999999673,29.0,-0.008175409577151016,completed_two_leg
512942,512943,513167.0,514143,-1,P,2023-10-20,2023-10-20,2023-10-23,2023-10-27,2023-10-20 13:23:00+08:00,2023-10-23 13:07:00+08:00,5798.37,5717.84,temporal_completion,224.0,recovery,MO2311-P-5800,2023-11-17,5800.0,118.0,164.0,2023-10-20 13:23:01.800000+08:00,2023-10-23 13:07:04.800000+08:00,4572.0,0.38983050847457634,11800.0,16400.0,1.6300000000001091,28.0,-0.013888385873961129,completed_two_leg
513187,513188,513293.0,514388,-1,P,2023-10-23,2023-10-23,2023-10-24,2023-10-30,2023-10-23 13:28:00+08:00,2023-10-24 09:43:00+08:00,5685.85,5653.19,temporal_completion,105.0,recovery,MO2311-P-5700,2023-11-17,5700.0,134.8,168.8,2023-10-23 13:28:01.800000+08:00,2023-10-24 09:43:05+08:00,3372.0,0.25222551928783377,13480.000000000002,16880.0,14.149999999999636,25.0,-0.005744083997995197,completed_two_leg
513371,513372,513463.0,514572,-1,P,2023-10-24,2023-10-24,2023-10-24,2023-10-31,2023-10-24 11:02:00+08:00,2023-10-24 14:03:00+08:00,5692.15,5717.7,temporal_completion,91.0,censored,MO2311-P-5700,2023-11-17,5700.0,130.8,107.4,2023-10-24 11:02:01.500000+08:00,2023-10-24 14:03:00.500000+08:00,-2368.0000000000005,-0.17889908256880738,13080.000000000002,10740.0,7.850000000000364,24.0,0.004488637860913691,completed_two_leg
514724,514725,514979.0,515925,1,C,2023-11-01,2023-11-01,2023-11-02,2023-11-08,2023-11-01 09:35:00+08:00,2023-11-02 09:49:00+08:00,5978.72,5941.79,temporal_completion,254.0,recovery,MO2311-C-6000,2023-11-17,6000.0,61.8,46.8,2023-11-01 09:35:00.100000+08:00,2023-11-02 09:49:01.700000+08:00,-1528.0,-0.24271844660194175,6180.0,4680.0,0.0,16.0,-0.006176907431691081,completed_two_leg
516166,516167,516191.0,517367,1,C,2023-11-09,2023-11-09,2023-11-09,2023-11-16,2023-11-09 09:37:00+08:00,2023-11-09 10:01:00+08:00,6146.94,6114.22,temporal_completion,24.0,recovery,MO2311-C-6100,2023-11-17,6100.0,77.6,53.0,2023-11-09 09:37:02.400000+08:00,2023-11-09 10:01:00.900000+08:00,-2487.9999999999995,-0.3170103092783505,7759.999999999999,5300.0,46.9399999999996,8.0,-0.005322973707242884,completed_two_leg
516641,516642,517007.0,517842,1,C,2023-11-13,2023-11-13,2023-11-14,2023-11-20,2023-11-13 09:32:00+08:00,2023-11-14 13:07:00+08:00,6113.14,6146.23,temporal_completion,365.0,recovery,MO2312-C-6100,2023-12-15,6100.0,102.4,103.6,2023-11-13 09:32:00.600000+08:00,2023-11-14 13:07:02.700000+08:00,91.99999999999886,0.011718749999999778,10240.0,10360.0,13.140000000000327,32.0,0.005412930179907516,completed_two_leg
517781,517782,518267.0,518982,1,C,2023-11-17,2023-11-17,2023-11-21,2023-11-24,2023-11-17 14:02:00+08:00,2023-11-21 14:07:00+08:00,6178.16,6223.47,temporal_completion,485.0,recovery,MO2312-C-6200,2023-12-15,6200.0,70.4,82.6,2023-11-17 14:02:01.800000+08:00,2023-11-21 14:07:02.300000+08:00,1191.9999999999989,0.17329545454545436,7040.000000000001,8260.0,0.0,28.0,0.007333898765975677,completed_two_leg
518597,518598,518808.0,519798,1,C,2023-11-23,2023-11-23,2023-11-24,2023-11-30,2023-11-23 10:08:00+08:00,2023-11-24 09:38:00+08:00,6149.41,6156.73,temporal_completion,210.0,failure,MO2312-C-6100,2023-12-15,6100.0,98.6,99.6,2023-11-23 10:08:01.100000+08:00,2023-11-24 09:38:01.600000+08:00,72.0,0.010141987829614507,9860.0,9960.0,49.409999999999854,22.0,0.0011903580993948282,completed_two_leg
519281,519282,519300.0,520482,-1,P,2023-11-28,2023-11-28,2023-11-28,2023-12-05,2023-11-28 09:32:00+08:00,2023-11-28 09:50:00+08:00,6093.8,6109.45,temporal_completion,18.0,recovery,MO2312-P-6100,2023-12-15,6100.0,106.0,100.2,2023-11-28 09:32:02.400000+08:00,2023-11-28 09:50:00.400000+08:00,-607.9999999999998,-0.05471698113207546,10600.0,10020.0,6.199999999999818,17.0,0.0025681840559257374,completed_two_leg
519717,519718,519796.0,520918,-1,P,2023-11-29,2023-11-29,2023-11-30,2023-12-06,2023-11-29 14:18:00+08:00,2023-11-30 10:06:00+08:00,6104.49,6101.86,temporal_completion,78.0,recovery,MO2312-P-6100,2023-12-15,6100.0,101.6,95.0,2023-11-29 14:18:08+08:00,2023-11-30 10:06:02.700000+08:00,-687.9999999999994,-0.06496062992125984,10160.0,9500.0,0.0,16.0,-0.0004308304215422387,completed_two_leg
519890,519891,519971.0,521091,-1,P,2023-11-30,2023-11-30,2023-11-30,2023-12-07,2023-11-30 13:11:00+08:00,2023-11-30 14:31:00+08:00,6060.66,6075.23,temporal_completion,80.0,recovery,MO2312-P-6100,2023-12-15,6100.0,122.0,109.4,2023-11-30 13:11:08.700000+08:00,2023-11-30 14:31:05.200000+08:00,-1287.9999999999995,-0.1032786885245901,12200.0,10940.0,39.340000000000146,15.0,0.0024040286041453474,completed_two_leg
520481,520482,520741.0,521682,-1,P,2023-12-05,2023-12-05,2023-12-06,2023-12-12,2023-12-05 09:32:00+08:00,2023-12-06 09:51:00+08:00,6075.84,6018.49,temporal_completion,259.0,recovery,MO2312-P-6100,2023-12-15,6100.0,113.8,137.8,2023-12-05 09:32:02.300000+08:00,2023-12-06 09:51:20.900000+08:00,2372.0000000000014,0.21089630931458703,11380.0,13780.000000000002,24.159999999999854,10.0,-0.009439024069100022,completed_two_leg
520938,520939,521101.0,522139,-1,P,2023-12-06,2023-12-06,2023-12-07,2023-12-13,2023-12-06 14:39:00+08:00,2023-12-07 13:21:00+08:00,6022.18,6032.93,temporal_completion,162.0,recovery,MO2312-P-6000,2023-12-15,6000.0,69.2,51.4,2023-12-06 14:39:04.400000+08:00,2023-12-07 13:21:01.100000+08:00,-1808.0000000000005,-0.25722543352601157,6920.0,5140.0,0.0,9.0,0.0017850678657893582,completed_two_leg
522111,522112,522164.0,523312,-1,P,2023-12-13,2023-12-13,2023-12-14,2023-12-20,2023-12-13 14:12:00+08:00,2023-12-14 09:34:00+08:00,6039.99,6061.6,temporal_completion,52.0,failure,MO2401-P-6000,2024-01-19,6000.0,120.0,101.0,2023-12-13 14:12:00.800000+08:00,2023-12-14 09:34:01.900000+08:00,-1928.0,-0.15833333333333333,12000.0,10100.0,0.0,37.0,0.003577820493080308,completed_two_leg
522198,522199,522451.0,523399,-1,P,2023-12-14,2023-12-14,2023-12-15,2023-12-21,2023-12-14 10:09:00+08:00,2023-12-15 10:21:00+08:00,6022.75,6000.23,temporal_completion,252.0,recovery,MO2401-P-6000,2024-01-19,6000.0,120.6,124.2,2023-12-14 10:09:22.900000+08:00,2023-12-15 10:21:03.900000+08:00,332.00000000000085,0.029850746268656803,12060.0,12420.0,0.0,36.0,-0.003739155701299346,completed_two_leg
522451,522452,522540.0,523652,1,C,2023-12-15,2023-12-15,2023-12-15,2023-12-22,2023-12-15 10:22:00+08:00,2023-12-15 13:20:00+08:00,6000.52,5966.25,temporal_completion,88.0,failure,MO2401-C-6000,2024-01-19,6000.0,105.8,83.0,2023-12-15 10:22:00.900000+08:00,2023-12-15 13:20:05.900000+08:00,-2307.9999999999995,-0.21550094517958407,10580.0,8300.0,0.5200000000004366,35.0,-0.0057111716984529215,completed_two_leg
523472,523473,523503.0,524673,-1,P,2023-12-21,2023-12-21,2023-12-21,2023-12-28,2023-12-21 11:23:00+08:00,2023-12-21 13:23:00+08:00,5757.36,5797.77,temporal_completion,30.0,recovery,MO2401-P-5800,2024-01-19,5800.0,155.8,126.8,2023-12-21 11:23:02.600000+08:00,2023-12-21 13:23:11.100000+08:00,-2928.0000000000014,-0.18613607188703474,15580.000000000002,12680.0,42.64000000000033,29.0,0.007018841969236078,completed_two_leg
524299,524300,524433.0,525500,-1,P,2023-12-26,2023-12-26,2023-12-27,2024-01-03,2023-12-26 14:40:00+08:00,2023-12-27 11:23:00+08:00,5642.94,5684.22,temporal_completion,133.0,failure,MO2401-P-5600,2024-01-19,5600.0,96.0,73.6,2023-12-26 14:40:05+08:00,2023-12-27 11:23:02.700000+08:00,-2268.0000000000005,-0.2333333333333334,9600.0,7359.999999999999,0.0,24.0,0.007315335622920083,completed_two_leg
525487,525488,525523.0,526688,1,C,2024-01-03,2024-01-03,2024-01-04,2024-01-10,2024-01-03 14:28:00+08:00,2024-01-04 09:33:00+08:00,5826.77,5786.65,temporal_completion,35.0,failure,MO2401-C-5800,2024-01-19,5800.0,85.4,71.8,2024-01-03 14:28:08.100000+08:00,2024-01-04 09:33:02.700000+08:00,-1388.000000000001,-0.15925058548009374,8540.0,7180.0,26.770000000000437,16.0,-0.006885461413441929,completed_two_leg
526585,526586,526765.0,527786,-1,P,2024-01-10,2024-01-10,2024-01-11,2024-01-17,2024-01-10 11:16:00+08:00,2024-01-11 10:15:00+08:00,5541.02,5551.12,temporal_completion,179.0,recovery,MO2401-P-5500,2024-01-19,5500.0,81.0,60.4,2024-01-10 11:16:11.800000+08:00,2024-01-11 10:15:02.900000+08:00,-2088.0,-0.254320987654321,8100.0,6040.0,0.0,9.0,0.00182276909305501,completed_two_leg
527716,527717,528031.0,528917,-1,P,2024-01-17,2024-01-17,2024-01-18,2024-01-24,2024-01-17 10:07:00+08:00,2024-01-18 11:21:00+08:00,5502.6,5262.12,temporal_completion,314.0,recovery,MO2402-P-5500,2024-02-19,5500.0,174.6,408.2,2024-01-17 10:07:47.200000+08:00,2024-01-18 11:21:07.900000+08:00,23332.0,1.3379152348224514,17460.0,40820.0,0.0,33.0,-0.043702976774615765,completed_two_leg
528056,528057,528103.0,529257,-1,P,2024-01-18,2024-01-18,2024-01-18,2024-01-25,2024-01-18 13:17:00+08:00,2024-01-18 14:03:00+08:00,5253.45,5262.12,temporal_completion,46.0,recovery,MO2402-P-5300,2024-02-19,5300.0,281.6,285.6,2024-01-18 13:18:09.900000+08:00,2024-01-18 14:03:09.400000+08:00,372.0,0.014204545454545414,28160.000000000004,28560.000000000004,46.55000000000018,32.0,0.0016503440596180585,completed_two_leg
528115,528116,528124.0,529316,-1,P,2024-01-18,2024-01-18,2024-01-18,2024-01-25,2024-01-18 14:16:00+08:00,2024-01-18 14:24:00+08:00,5274.45,5301.71,temporal_completion,8.0,recovery,MO2402-P-5300,2024-02-19,5300.0,249.4,218.8,2024-01-18 14:16:11.900000+08:00,2024-01-18 14:24:05.400000+08:00,-3087.9999999999995,-0.12269446672012829,24940.0,21880.0,25.550000000000182,32.0,0.00516831138791729,completed_two_leg
528641,528642,,529842,-1,P,2024-01-23,2024-01-23,,,2024-01-23 09:32:00+08:00,,4941.21,,,,recovery,,,,,,,,,,,,,,,entry_invalid
528653,528654,528670.0,529854,-1,P,2024-01-23,2024-01-23,2024-01-23,2024-01-30,2024-01-23 09:44:00+08:00,2024-01-23 10:00:00+08:00,4987.88,5000.65,temporal_completion,16.0,censored,MO2402-P-5000,2024-02-19,5000.0,262.4,232.6,2024-01-23 09:44:17.600000+08:00,2024-01-23 10:00:02.600000+08:00,-3007.999999999998,-0.11356707317073167,26239.999999999996,23260.0,12.11999999999989,27.0,0.0025602059391964804,completed_two_leg
529856,529857,529894.0,531057,1,C,2024-01-30,2024-01-30,2024-01-30,2024-02-06,2024-01-30 09:47:00+08:00,2024-01-30 10:24:00+08:00,5112.4,5105.22,temporal_completion,37.0,failure,MO2402-C-5100,2024-02-19,5100.0,132.6,117.8,2024-01-30 09:47:14.700000+08:00,2024-01-30 10:24:00.700000+08:00,-1507.9999999999998,-0.11161387631975861,13260.0,11780.0,12.399999999999636,20.0,-0.0014044284484781011,completed_two_leg
530096,530097,530151.0,531297,-1,P,2024-01-31,2024-01-31,2024-01-31,2024-02-07,2024-01-31 09:47:00+08:00,2024-01-31 10:41:00+08:00,4942.85,4863.85,temporal_completion,54.0,recovery,MO2402-P-4950,2024-02-19,4950.0,201.0,241.0,2024-01-31 09:47:10.400000+08:00,2024-01-31 10:41:05.400000+08:00,3972.0,0.1990049751243781,20100.0,24100.0,7.149999999999636,19.0,-0.015982682055898922,completed_two_leg
530179,530180,530297.0,531380,-1,P,2024-01-31,2024-01-31,2024-01-31,2024-02-07,2024-01-31 11:10:00+08:00,2024-01-31 14:37:00+08:00,4891.45,4819.5,temporal_completion,117.0,recovery,MO2402-P-4900,2024-02-19,4900.0,195.8,219.6,2024-01-31 11:10:03.900000+08:00,2024-01-31 14:37:26.900000+08:00,2351.999999999998,0.12155260469867213,19580.0,21960.0,8.550000000000182,19.0,-0.014709339766326934,completed_two_leg
530316,530317,530325.0,531517,-1,P,2024-01-31,2024-01-31,2024-02-01,2024-02-07,2024-01-31 14:57:00+08:00,2024-02-01 09:35:00+08:00,4789.67,4771.51,temporal_completion,8.0,recovery,MO2402-P-4800,2024-02-19,4800.0,183.8,177.0,2024-01-31 15:00:00.400000+08:00,2024-02-01 09:35:02.700000+08:00,-708.0000000000011,-0.03699673558215455,18380.0,17700.0,10.329999999999927,19.0,-0.003791492942102459,completed_two_leg
530333,530334,530361.0,531534,-1,P,2024-02-01,2024-02-01,2024-02-01,2024-02-08,2024-02-01 09:44:00+08:00,2024-02-01 10:11:00+08:00,4732.88,4724.47,temporal_completion,27.0,recovery,MO2402-P-4750,2024-02-19,4750.0,188.6,181.0,2024-02-01 09:44:02.700000+08:00,2024-02-01 10:11:01.700000+08:00,-787.9999999999994,-0.040296924708377535,18860.0,18100.0,17.11999999999989,18.0,-0.0017769307482969898,completed_two_leg
530400,530401,530414.0,531601,-1,P,2024-02-01,2024-02-01,2024-02-01,2024-02-08,2024-02-01 10:51:00+08:00,2024-02-01 11:04:00+08:00,4813.21,4826.04,temporal_completion,13.0,recovery,MO2402-P-4800,2024-02-19,4800.0,164.0,139.2,2024-02-01 10:51:04.700000+08:00,2024-02-01 11:04:08.200000+08:00,-2508.000000000001,-0.15121951219512197,16400.0,13919.999999999998,0.0,18.0,0.002665580766266107,completed_two_leg
530739,530740,,531940,-1,P,2024-02-02,2024-02-02,,,2024-02-02 14:00:00+08:00,,4538.18,,,,recovery,,,,,,,,,,,,,,,entry_invalid
530790,530791,530824.0,531991,-1,P,2024-02-02,2024-02-02,2024-02-05,2024-02-19,2024-02-02 14:51:00+08:00,2024-02-05 09:54:00+08:00,4580.88,4362.92,temporal_completion,33.0,recovery,MO2403-P-4600,2024-03-15,4600.0,323.4,479.0,2024-02-02 14:52:10.800000+08:00,2024-02-05 10:03:11.800000+08:00,15532.000000000002,0.48113790970933845,32339.999999999996,47900.0,19.11999999999989,42.0,-0.047580377569375276,completed_two_leg
530834,530835,,532035,-1,P,2024-02-05,2024-02-05,,,2024-02-05 10:05:00+08:00,,4323.93,,,,recovery,,,,,,,,,,,,,,,entry_invalid
530866,530867,,532067,-1,P,2024-02-05,2024-02-05,,,2024-02-05 10:37:00+08:00,,4243.48,,,,recovery,,,,,,,,,,,,,,,entry_invalid
530922,530923,530935.0,532123,-1,P,2024-02-05,2024-02-05,2024-02-05,2024-02-20,2024-02-05 13:03:00+08:00,2024-02-05 13:15:00+08:00,4247.43,4261.68,temporal_completion,12.0,failure,MO2403-P-4250,2024-03-15,4250.0,422.8,388.6,2024-02-05 13:04:18.800000+08:00,2024-02-05 13:15:06.800000+08:00,-3447.999999999999,-0.08088930936613048,42280.0,38860.0,2.569999999999709,39.0,0.0033549699465322824,completed_two_leg
531270,531271,531288.0,532471,1,C,2024-02-06,2024-02-06,2024-02-07,2024-02-21,2024-02-06 14:51:00+08:00,2024-02-07 09:38:00+08:00,4585.17,4715.41,temporal_completion,17.0,recovery,MO2403-C-4600,2024-03-15,4600.0,227.4,274.8,2024-02-06 14:51:08.200000+08:00,2024-02-07 09:38:24.400000+08:00,4712.000000000001,0.20844327176780997,22740.0,27480.0,0.0,38.0,0.02840461749509826,completed_two_leg
531329,531330,,532530,1,C,2024-02-07,2024-02-07,,,2024-02-07 10:20:00+08:00,,4836.5,,,,recovery,,,,,,,,,,,,,,,entry_invalid
531390,531391,531402.0,532591,1,C,2024-02-07,2024-02-07,2024-02-07,2024-02-22,2024-02-07 11:21:00+08:00,2024-02-07 13:02:00+08:00,4830.89,4797.89,temporal_completion,11.0,recovery,MO2403-C-4850,2024-03-15,4850.0,224.6,199.0,2024-02-07 11:22:07.400000+08:00,2024-02-07 13:02:06.400000+08:00,-2587.9999999999995,-0.11398040961709699,22460.0,19900.0,0.0,37.0,-0.00683103941509744,completed_two_leg
531544,531545,531576.0,532745,1,C,2024-02-08,2024-02-08,2024-02-08,2024-02-23,2024-02-08 09:55:00+08:00,2024-02-08 10:26:00+08:00,5000.29,5030.55,temporal_completion,31.0,recovery,MO2403-C-5000,2024-03-15,5000.0,266.8,293.2,2024-02-08 09:55:01.500000+08:00,2024-02-08 10:26:11+08:00,2611.9999999999977,0.098950524737631,26680.0,29320.0,0.2899999999999636,36.0,0.00605164900435784,completed_two_leg
531598,531599,531617.0,532799,1,C,2024-02-08,2024-02-08,2024-02-08,2024-02-23,2024-02-08 10:49:00+08:00,2024-02-08 11:07:00+08:00,5040.93,5013.23,temporal_completion,18.0,recovery,MO2403-C-5000,2024-03-15,5000.0,305.0,270.2,2024-02-08 10:49:04.500000+08:00,2024-02-08 11:07:05+08:00,-3508.000000000001,-0.11409836065573775,30500.0,27020.0,40.93000000000029,36.0,-0.005495017784416856,completed_two_leg
