source,symbol,trading_day,from_state,to_state,change_start_time,event_time,bar_ordinal_day,judge_center_eligible_ordinal,judge_available_eligible_ordinal,judge_available_event_time,matched,match_id,event_role,eligible_ordinal
v6_v6_t0r0e1x0,000688.SH,2025-03-19,Range,DownTrend,2025-03-19 13:50:00+08:00,2025-03-19 13:50:00+08:00,33,,,,True,8,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-03-20,Range,DownTrend,2025-03-20 14:20:00+08:00,2025-03-20 14:20:00+08:00,39,,,,True,9,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-03-21,DownTrend,Range,2025-03-21 14:25:00+08:00,2025-03-21 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-03-24,Range,DownTrend,2025-03-24 13:35:00+08:00,2025-03-24 13:35:00+08:00,30,,,,False,,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-03-25,DownTrend,Shock,2025-03-25 11:25:00+08:00,2025-03-25 11:25:00+08:00,22,,,,False,,online,10.0
v6_v6_t0r0e1x0,000688.SH,2025-03-25,Shock,DownTrend,2025-03-25 14:25:00+08:00,2025-03-25 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-03-27,UpTrend,Shock,2025-03-27 11:00:00+08:00,2025-03-27 11:00:00+08:00,17,,,,False,,online,5.0
v6_v6_t0r0e1x0,000688.SH,2025-03-27,Shock,Range,2025-03-27 13:40:00+08:00,2025-03-27 13:40:00+08:00,31,,,,False,,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-03-31,Shock,DownTrend,2025-03-31 11:15:00+08:00,2025-03-31 11:15:00+08:00,20,,,,False,,online,8.0
v6_v6_t0r0e1x0,000688.SH,2025-03-31,DownTrend,Shock,2025-03-31 13:10:00+08:00,2025-03-31 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-03-31,Shock,Range,2025-03-31 14:10:00+08:00,2025-03-31 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-04-01,UpTrend,DownTrend,2025-04-01 11:30:00+08:00,2025-04-01 11:30:00+08:00,23,,,,False,,online,11.0
v6_v6_t0r0e1x0,000688.SH,2025-04-03,Shock,DownTrend,2025-04-03 13:15:00+08:00,2025-04-03 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-04-03,DownTrend,Range,2025-04-03 13:45:00+08:00,2025-04-03 13:45:00+08:00,32,,,,False,,online,20.0
v6_v6_t0r0e1x0,000688.SH,2025-04-03,Range,Shock,2025-04-03 14:00:00+08:00,2025-04-03 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-04-09,Shock,UpTrend,2025-04-09 14:30:00+08:00,2025-04-09 14:30:00+08:00,41,,,,False,,online,29.0
v6_v6_t0r0e1x0,000688.SH,2025-04-10,DownTrend,Range,2025-04-10 13:35:00+08:00,2025-04-10 13:35:00+08:00,30,,,,True,10,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-04-11,UpTrend,Shock,2025-04-11 13:15:00+08:00,2025-04-11 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-04-11,Shock,Range,2025-04-11 14:25:00+08:00,2025-04-11 14:25:00+08:00,40,,,,True,11,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-04-14,DownTrend,Range,2025-04-14 14:20:00+08:00,2025-04-14 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-04-15,DownTrend,Range,2025-04-15 14:00:00+08:00,2025-04-15 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-04-23,Range,UpTrend,2025-04-23 13:15:00+08:00,2025-04-23 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-04-23,UpTrend,Range,2025-04-23 13:50:00+08:00,2025-04-23 13:50:00+08:00,33,,,,True,12,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-04-24,Range,DownTrend,2025-04-24 11:05:00+08:00,2025-04-24 11:05:00+08:00,18,,,,False,,online,6.0
v6_v6_t0r0e1x0,000688.SH,2025-04-24,DownTrend,Range,2025-04-24 14:30:00+08:00,2025-04-24 14:30:00+08:00,41,,,,False,,online,29.0
v6_v6_t0r0e1x0,000688.SH,2025-04-25,UpTrend,Range,2025-04-25 13:20:00+08:00,2025-04-25 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-04-25,Range,DownTrend,2025-04-25 14:20:00+08:00,2025-04-25 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-04-28,Range,UpTrend,2025-04-28 11:20:00+08:00,2025-04-28 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-04-28,UpTrend,Range,2025-04-28 13:15:00+08:00,2025-04-28 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-04-28,Range,DownTrend,2025-04-28 14:20:00+08:00,2025-04-28 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-05-06,UpTrend,Range,2025-05-06 13:40:00+08:00,2025-05-06 13:40:00+08:00,31,,,,False,,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-05-08,Shock,Range,2025-05-08 14:00:00+08:00,2025-05-08 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-05-09,DownTrend,UpTrend,2025-05-09 13:40:00+08:00,2025-05-09 13:40:00+08:00,31,,,,False,,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-05-09,UpTrend,Range,2025-05-09 14:00:00+08:00,2025-05-09 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-05-12,Shock,DownTrend,2025-05-12 11:20:00+08:00,2025-05-12 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-05-12,DownTrend,Range,2025-05-12 13:30:00+08:00,2025-05-12 13:30:00+08:00,29,,,,False,,online,17.0
v6_v6_t0r0e1x0,000688.SH,2025-05-13,DownTrend,Range,2025-05-13 13:20:00+08:00,2025-05-13 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-05-13,Range,UpTrend,2025-05-13 14:00:00+08:00,2025-05-13 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-05-13,UpTrend,Range,2025-05-13 14:25:00+08:00,2025-05-13 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-05-14,Range,Shock,2025-05-14 13:45:00+08:00,2025-05-14 13:45:00+08:00,32,,,,False,,online,20.0
v6_v6_t0r0e1x0,000688.SH,2025-05-15,Range,DownTrend,2025-05-15 13:05:00+08:00,2025-05-15 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-05-16,Range,DownTrend,2025-05-16 14:10:00+08:00,2025-05-16 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-05-19,Range,UpTrend,2025-05-19 14:15:00+08:00,2025-05-19 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-05-20,Range,DownTrend,2025-05-20 14:05:00+08:00,2025-05-20 14:05:00+08:00,36,,,,False,,online,24.0
v6_v6_t0r0e1x0,000688.SH,2025-05-21,Range,UpTrend,2025-05-21 11:20:00+08:00,2025-05-21 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-05-21,UpTrend,Range,2025-05-21 13:50:00+08:00,2025-05-21 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-05-21,Range,DownTrend,2025-05-21 14:05:00+08:00,2025-05-21 14:05:00+08:00,36,,,,True,13,online,24.0
v6_v6_t0r0e1x0,000688.SH,2025-05-22,DownTrend,Range,2025-05-22 13:30:00+08:00,2025-05-22 13:30:00+08:00,29,,,,False,,online,17.0
v6_v6_t0r0e1x0,000688.SH,2025-05-23,Range,DownTrend,2025-05-23 13:40:00+08:00,2025-05-23 13:40:00+08:00,31,,,,True,14,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-05-26,UpTrend,DownTrend,2025-05-26 13:05:00+08:00,2025-05-26 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-05-26,DownTrend,Range,2025-05-26 13:55:00+08:00,2025-05-26 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-05-27,DownTrend,Range,2025-05-27 13:20:00+08:00,2025-05-27 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-05-28,Range,UpTrend,2025-05-28 13:05:00+08:00,2025-05-28 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-05-28,UpTrend,Range,2025-05-28 13:25:00+08:00,2025-05-28 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-05-28,Range,DownTrend,2025-05-28 13:50:00+08:00,2025-05-28 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-05-29,Shock,UpTrend,2025-05-29 13:55:00+08:00,2025-05-29 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-05-29,UpTrend,Range,2025-05-29 14:25:00+08:00,2025-05-29 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-05-30,Range,Shock,2025-05-30 13:50:00+08:00,2025-05-30 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-05-30,Shock,Range,2025-05-30 14:10:00+08:00,2025-05-30 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-06-03,Shock,DownTrend,2025-06-03 13:50:00+08:00,2025-06-03 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-06-04,Range,DownTrend,2025-06-04 14:00:00+08:00,2025-06-04 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-06-05,Range,UpTrend,2025-06-05 13:15:00+08:00,2025-06-05 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-06-05,UpTrend,Shock,2025-06-05 14:05:00+08:00,2025-06-05 14:05:00+08:00,36,,,,False,,online,24.0
v6_v6_t0r0e1x0,000688.SH,2025-06-06,UpTrend,DownTrend,2025-06-06 13:25:00+08:00,2025-06-06 13:25:00+08:00,28,,,,True,15,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-06-09,Shock,Range,2025-06-09 11:25:00+08:00,2025-06-09 11:25:00+08:00,22,,,,False,,online,10.0
v6_v6_t0r0e1x0,000688.SH,2025-06-09,Range,DownTrend,2025-06-09 13:45:00+08:00,2025-06-09 13:45:00+08:00,32,,,,False,,online,20.0
v6_v6_t0r0e1x0,000688.SH,2025-06-09,DownTrend,Range,2025-06-09 14:15:00+08:00,2025-06-09 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-06-10,Range,DownTrend,2025-06-10 13:35:00+08:00,2025-06-10 13:35:00+08:00,30,,,,False,,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-06-10,DownTrend,Shock,2025-06-10 13:50:00+08:00,2025-06-10 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-06-11,DownTrend,Range,2025-06-11 11:30:00+08:00,2025-06-11 11:30:00+08:00,23,,,,False,,online,11.0
v6_v6_t0r0e1x0,000688.SH,2025-06-11,Range,Shock,2025-06-11 13:15:00+08:00,2025-06-11 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-06-11,Shock,Range,2025-06-11 14:25:00+08:00,2025-06-11 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-06-12,Shock,Range,2025-06-12 11:20:00+08:00,2025-06-12 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-06-16,Shock,DownTrend,2025-06-16 11:15:00+08:00,2025-06-16 11:15:00+08:00,20,,,,False,,online,8.0
v6_v6_t0r0e1x0,000688.SH,2025-06-16,DownTrend,Range,2025-06-16 13:40:00+08:00,2025-06-16 13:40:00+08:00,31,,,,False,,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-06-17,DownTrend,Range,2025-06-17 13:30:00+08:00,2025-06-17 13:30:00+08:00,29,,,,False,,online,17.0
v6_v6_t0r0e1x0,000688.SH,2025-06-18,DownTrend,UpTrend,2025-06-18 13:25:00+08:00,2025-06-18 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-06-18,UpTrend,Shock,2025-06-18 13:55:00+08:00,2025-06-18 13:55:00+08:00,34,,,,True,16,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-06-19,DownTrend,Range,2025-06-19 13:55:00+08:00,2025-06-19 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-06-20,Shock,DownTrend,2025-06-20 11:25:00+08:00,2025-06-20 11:25:00+08:00,22,,,,False,,online,10.0
v6_v6_t0r0e1x0,000688.SH,2025-06-20,DownTrend,Range,2025-06-20 13:45:00+08:00,2025-06-20 13:45:00+08:00,32,,,,False,,online,20.0
v6_v6_t0r0e1x0,000688.SH,2025-06-23,Shock,Range,2025-06-23 13:40:00+08:00,2025-06-23 13:40:00+08:00,31,,,,True,17,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-06-23,Range,UpTrend,2025-06-23 14:15:00+08:00,2025-06-23 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-06-24,Shock,Range,2025-06-24 13:10:00+08:00,2025-06-24 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-06-25,Shock,UpTrend,2025-06-25 13:25:00+08:00,2025-06-25 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-06-26,Shock,Range,2025-06-26 13:20:00+08:00,2025-06-26 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-06-26,Range,DownTrend,2025-06-26 13:55:00+08:00,2025-06-26 13:55:00+08:00,34,,,,True,18,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-06-27,Shock,Range,2025-06-27 13:55:00+08:00,2025-06-27 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-06-27,Range,DownTrend,2025-06-27 14:30:00+08:00,2025-06-27 14:30:00+08:00,41,,,,False,,online,29.0
v6_v6_t0r0e1x0,000688.SH,2025-06-30,Range,UpTrend,2025-06-30 13:35:00+08:00,2025-06-30 13:35:00+08:00,30,,,,False,,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-06-30,UpTrend,Range,2025-06-30 13:55:00+08:00,2025-06-30 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-07-01,Shock,DownTrend,2025-07-01 11:25:00+08:00,2025-07-01 11:25:00+08:00,22,,,,False,,online,10.0
v6_v6_t0r0e1x0,000688.SH,2025-07-01,DownTrend,Range,2025-07-01 13:35:00+08:00,2025-07-01 13:35:00+08:00,30,,,,False,,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-07-01,Range,UpTrend,2025-07-01 14:15:00+08:00,2025-07-01 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-07-02,Range,DownTrend,2025-07-02 13:45:00+08:00,2025-07-02 13:45:00+08:00,32,,,,False,,online,20.0
v6_v6_t0r0e1x0,000688.SH,2025-07-04,UpTrend,Shock,2025-07-04 13:40:00+08:00,2025-07-04 13:40:00+08:00,31,,,,False,,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-07-04,Shock,DownTrend,2025-07-04 14:30:00+08:00,2025-07-04 14:30:00+08:00,41,,,,False,,online,29.0
v6_v6_t0r0e1x0,000688.SH,2025-07-08,UpTrend,Range,2025-07-08 13:50:00+08:00,2025-07-08 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-07-09,Range,DownTrend,2025-07-09 14:15:00+08:00,2025-07-09 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-07-10,Range,DownTrend,2025-07-10 11:30:00+08:00,2025-07-10 11:30:00+08:00,23,,,,False,,online,11.0
v6_v6_t0r0e1x0,000688.SH,2025-07-10,DownTrend,Range,2025-07-10 13:20:00+08:00,2025-07-10 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-07-14,Range,DownTrend,2025-07-14 11:05:00+08:00,2025-07-14 11:05:00+08:00,18,,,,False,,online,6.0
v6_v6_t0r0e1x0,000688.SH,2025-07-14,DownTrend,Range,2025-07-14 13:55:00+08:00,2025-07-14 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-07-15,Shock,DownTrend,2025-07-15 13:10:00+08:00,2025-07-15 13:10:00+08:00,25,,,,True,19,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-07-15,DownTrend,Range,2025-07-15 13:50:00+08:00,2025-07-15 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-07-15,Range,UpTrend,2025-07-15 14:20:00+08:00,2025-07-15 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-07-16,Shock,DownTrend,2025-07-16 11:10:00+08:00,2025-07-16 11:10:00+08:00,19,,,,False,,online,7.0
v6_v6_t0r0e1x0,000688.SH,2025-07-16,DownTrend,Range,2025-07-16 13:15:00+08:00,2025-07-16 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-07-17,Range,UpTrend,2025-07-17 13:05:00+08:00,2025-07-17 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-07-18,Shock,Range,2025-07-18 13:05:00+08:00,2025-07-18 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-07-21,Range,DownTrend,2025-07-21 11:20:00+08:00,2025-07-21 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-07-21,DownTrend,Range,2025-07-21 13:25:00+08:00,2025-07-21 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-07-22,Shock,UpTrend,2025-07-22 13:05:00+08:00,2025-07-22 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-07-22,UpTrend,Range,2025-07-22 13:35:00+08:00,2025-07-22 13:35:00+08:00,30,,,,False,,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-07-22,Range,DownTrend,2025-07-22 14:10:00+08:00,2025-07-22 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-07-23,Shock,Range,2025-07-23 11:10:00+08:00,2025-07-23 11:10:00+08:00,19,,,,False,,online,7.0
v6_v6_t0r0e1x0,000688.SH,2025-07-23,Range,UpTrend,2025-07-23 13:10:00+08:00,2025-07-23 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-07-23,UpTrend,Shock,2025-07-23 13:40:00+08:00,2025-07-23 13:40:00+08:00,31,,,,True,20,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-07-24,Range,Shock,2025-07-24 13:50:00+08:00,2025-07-24 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-07-25,Shock,Range,2025-07-25 13:05:00+08:00,2025-07-25 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-07-25,Range,UpTrend,2025-07-25 13:40:00+08:00,2025-07-25 13:40:00+08:00,31,,,,True,21,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-07-28,Range,Shock,2025-07-28 11:30:00+08:00,2025-07-28 11:30:00+08:00,23,,,,False,,online,11.0
v6_v6_t0r0e1x0,000688.SH,2025-07-28,Shock,Range,2025-07-28 14:20:00+08:00,2025-07-28 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-07-30,Shock,DownTrend,2025-07-30 13:30:00+08:00,2025-07-30 13:30:00+08:00,29,,,,False,,online,17.0
v6_v6_t0r0e1x0,000688.SH,2025-07-30,DownTrend,Shock,2025-07-30 14:15:00+08:00,2025-07-30 14:15:00+08:00,38,,,,True,22,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-07-31,Range,Shock,2025-07-31 13:10:00+08:00,2025-07-31 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-08-01,DownTrend,Shock,2025-08-01 14:00:00+08:00,2025-08-01 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-08-05,Range,UpTrend,2025-08-05 13:55:00+08:00,2025-08-05 13:55:00+08:00,34,,,,True,23,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-08-06,UpTrend,Range,2025-08-06 13:40:00+08:00,2025-08-06 13:40:00+08:00,31,,,,False,,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-08-07,Shock,UpTrend,2025-08-07 13:10:00+08:00,2025-08-07 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-08-07,UpTrend,Range,2025-08-07 14:25:00+08:00,2025-08-07 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-08-08,UpTrend,Range,2025-08-08 11:20:00+08:00,2025-08-08 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-08-13,Shock,Range,2025-08-13 13:25:00+08:00,2025-08-13 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-08-15,Shock,Range,2025-08-15 14:15:00+08:00,2025-08-15 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-08-19,Shock,Range,2025-08-19 13:20:00+08:00,2025-08-19 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-08-19,Range,DownTrend,2025-08-19 14:05:00+08:00,2025-08-19 14:05:00+08:00,36,,,,False,,online,24.0
v6_v6_t0r0e1x0,000688.SH,2025-08-21,Shock,DownTrend,2025-08-21 14:20:00+08:00,2025-08-21 14:20:00+08:00,39,,,,True,24,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-08-26,Range,UpTrend,2025-08-26 13:05:00+08:00,2025-08-26 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-08-26,UpTrend,Shock,2025-08-26 13:20:00+08:00,2025-08-26 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-08-26,Shock,Range,2025-08-26 13:55:00+08:00,2025-08-26 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-08-26,Range,UpTrend,2025-08-26 14:20:00+08:00,2025-08-26 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-08-29,DownTrend,Range,2025-08-29 14:25:00+08:00,2025-08-29 14:25:00+08:00,40,,,,True,25,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-09-01,Shock,UpTrend,2025-09-01 14:15:00+08:00,2025-09-01 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-09-03,Shock,DownTrend,2025-09-03 13:25:00+08:00,2025-09-03 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-09-03,DownTrend,Range,2025-09-03 14:00:00+08:00,2025-09-03 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-09-04,Shock,Range,2025-09-04 13:45:00+08:00,2025-09-04 13:45:00+08:00,32,,,,False,,online,20.0
v6_v6_t0r0e1x0,000688.SH,2025-09-04,Range,DownTrend,2025-09-04 14:20:00+08:00,2025-09-04 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-09-05,UpTrend,Range,2025-09-05 13:10:00+08:00,2025-09-05 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-09-05,Range,UpTrend,2025-09-05 14:15:00+08:00,2025-09-05 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-09-09,Range,DownTrend,2025-09-09 13:25:00+08:00,2025-09-09 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-09-09,DownTrend,Range,2025-09-09 14:05:00+08:00,2025-09-09 14:05:00+08:00,36,,,,False,,online,24.0
v6_v6_t0r0e1x0,000688.SH,2025-09-10,DownTrend,Range,2025-09-10 11:15:00+08:00,2025-09-10 11:15:00+08:00,20,,,,False,,online,8.0
v6_v6_t0r0e1x0,000688.SH,2025-09-10,Range,UpTrend,2025-09-10 13:20:00+08:00,2025-09-10 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-09-10,UpTrend,Range,2025-09-10 13:55:00+08:00,2025-09-10 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-09-11,UpTrend,Shock,2025-09-11 11:30:00+08:00,2025-09-11 11:30:00+08:00,23,,,,False,,online,11.0
v6_v6_t0r0e1x0,000688.SH,2025-09-12,Shock,Range,2025-09-12 13:15:00+08:00,2025-09-12 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-09-16,Shock,Range,2025-09-16 13:20:00+08:00,2025-09-16 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-09-17,Shock,Range,2025-09-17 11:15:00+08:00,2025-09-17 11:15:00+08:00,20,,,,False,,online,8.0
v6_v6_t0r0e1x0,000688.SH,2025-09-18,Shock,DownTrend,2025-09-18 14:00:00+08:00,2025-09-18 14:00:00+08:00,35,,,,True,26,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-09-18,DownTrend,Shock,2025-09-18 14:30:00+08:00,2025-09-18 14:30:00+08:00,41,,,,False,,online,29.0
v6_v6_t0r0e1x0,000688.SH,2025-09-19,Range,DownTrend,2025-09-19 13:50:00+08:00,2025-09-19 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-09-22,Range,Shock,2025-09-22 13:10:00+08:00,2025-09-22 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-09-23,Shock,Range,2025-09-23 13:40:00+08:00,2025-09-23 13:40:00+08:00,31,,,,False,,online,19.0
